Protein_name,aromaticity,instability_index,isoelectric_point,gravy,molecular_weight,mol_weight,num_h_donors,num_h_acceptors,tpsa,logp,num_rotatable_bonds,MaxEStateIndex,MinEStateIndex,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA14,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA5,SMR_VSA6,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,TPSA,EState_VSA1,EState_VSA10,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState7,VSA_EState8,VSA_EState9,HeavyAtomCount,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_ether,Binding_affinity
pdb7msp.ent,0.129129129,33.93753754,5.343058586,-0.413513514,39370.4053,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-8.41
pdb7msn.ent,0.110311751,34.67889688,5.471969414,-0.423980815,49233.6951,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-8.11
pdb7msn.ent,0.110576923,34.27524038,5.471969414,-0.423076923,49146.6178,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-8.15
pdb7mpk.ent,0.076142132,28.55431472,7.12433567,-0.059390863,21857.232,617.435,12,20,321.87,-8.367,11,12.52019331,-5.898921529,42.43589744,617.435,580.139,617.1609171,234,1,1.641025641,2.230769231,3.096424879,1.593295509,788.7224049,29.28372809,20.53371794,22.53371794,18.04735027,11.88551946,15.22943639,9.282665272,12.71898436,6.247939896,9.373205498,4.341384782,6.944071184,0.06,154682644.9,33.56077002,13.5723819,8.554755203,222.3814436,222.2259254,83.25771717,16.34043675,15.53348694,87.33576417,19.75852033,20.42040041,149.2886778,22.8318516,13.34455882,321.87,103.545406,60.42586557,19.46795574,13.99747307,24.25350732,46.18209235,83.99078265,-16.74896323,-0.542919531,-11.6788535,39,12,20,20,12,22,11,-8.367,122.7014,8,8,2,-7.11
pdb7mpk.ent,0.075757576,30.10707071,8.090476036,-0.081818182,22013.4177,617.435,12,20,321.87,-8.367,11,12.52019331,-5.898921529,42.43589744,617.435,580.139,617.1609171,234,1,1.641025641,2.230769231,3.096424879,1.593295509,788.7224049,29.28372809,20.53371794,22.53371794,18.04735027,11.88551946,15.22943639,9.282665272,12.71898436,6.247939896,9.373205498,4.341384782,6.944071184,0.06,154682644.9,33.56077002,13.5723819,8.554755203,222.3814436,222.2259254,83.25771717,16.34043675,15.53348694,87.33576417,19.75852033,20.42040041,149.2886778,22.8318516,13.34455882,321.87,103.545406,60.42586557,19.46795574,13.99747307,24.25350732,46.18209235,83.99078265,-16.74896323,-0.542919531,-11.6788535,39,12,20,20,12,22,11,-8.367,122.7014,8,8,2,-7.24
pdb7mpk.ent,0.076142132,28.70050761,6.336035728,-0.029949239,21860.2557,617.435,12,20,321.87,-8.367,11,12.52019331,-5.898921529,42.43589744,617.435,580.139,617.1609171,234,1,1.641025641,2.230769231,3.096424879,1.593295509,788.7224049,29.28372809,20.53371794,22.53371794,18.04735027,11.88551946,15.22943639,9.282665272,12.71898436,6.247939896,9.373205498,4.341384782,6.944071184,0.06,154682644.9,33.56077002,13.5723819,8.554755203,222.3814436,222.2259254,83.25771717,16.34043675,15.53348694,87.33576417,19.75852033,20.42040041,149.2886778,22.8318516,13.34455882,321.87,103.545406,60.42586557,19.46795574,13.99747307,24.25350732,46.18209235,83.99078265,-16.74896323,-0.542919531,-11.6788535,39,12,20,20,12,22,11,-8.367,122.7014,8,8,2,-7.28
pdb7lvy.ent,0.102088167,37.83737819,5.812889671,-0.24199536,49232.1523,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.16
pdb7lou.ent,0.113761468,38.55524771,4.697992897,-0.535779817,63368.3666,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.26
pdb7lou.ent,0.114814815,38.95927778,4.690717506,-0.540925926,62788.7208,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.19
pdb7jhl.ent,0.117824773,41.57885196,7.485092735,-0.427492447,38593.7104,617.435,12,20,321.87,-8.367,11,12.52019331,-5.898921529,42.43589744,617.435,580.139,617.1609171,234,1,1.641025641,2.230769231,3.096424879,1.593295509,788.7224049,29.28372809,20.53371794,22.53371794,18.04735027,11.88551946,15.22943639,9.282665272,12.71898436,6.247939896,9.373205498,4.341384782,6.944071184,0.06,154682644.9,33.56077002,13.5723819,8.554755203,222.3814436,222.2259254,83.25771717,16.34043675,15.53348694,87.33576417,19.75852033,20.42040041,149.2886778,22.8318516,13.34455882,321.87,103.545406,60.42586557,19.46795574,13.99747307,24.25350732,46.18209235,83.99078265,-16.74896323,-0.542919531,-11.6788535,39,12,20,20,12,22,11,-8.367,122.7014,8,8,2,-7.71
pdb7jhl.ent,0.118181818,41.67454545,7.485092735,-0.434545455,38462.5144,617.435,12,20,321.87,-8.367,11,12.52019331,-5.898921529,42.43589744,617.435,580.139,617.1609171,234,1,1.641025641,2.230769231,3.096424879,1.593295509,788.7224049,29.28372809,20.53371794,22.53371794,18.04735027,11.88551946,15.22943639,9.282665272,12.71898436,6.247939896,9.373205498,4.341384782,6.944071184,0.06,154682644.9,33.56077002,13.5723819,8.554755203,222.3814436,222.2259254,83.25771717,16.34043675,15.53348694,87.33576417,19.75852033,20.42040041,149.2886778,22.8318516,13.34455882,321.87,103.545406,60.42586557,19.46795574,13.99747307,24.25350732,46.18209235,83.99078265,-16.74896323,-0.542919531,-11.6788535,39,12,20,20,12,22,11,-8.367,122.7014,8,8,2,-7.71
pdb7fg9.ent,0.096774194,35.6158651,5.7977705,-0.081818182,38209.1509,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.24
pdb7fg9.ent,0.096774194,35.6158651,5.7977705,-0.081818182,38209.1509,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.23
pdb7erx.ent,0.066666667,51.14839506,6.208261681,0.144444444,43916.3181,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.12
pdb7c2x.ent,0.1,36.52104082,5.868364525,-0.183673469,55112.5412,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.31
pdb7bv3.ent,0.089715536,49.48971554,5.57450695,-0.091028446,50256.6965,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.29
pdb7bv3.ent,0.08428246,50.62369021,5.492317772,-0.086332574,48151.3074,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.36
pdb7bop.ent,0.169863014,40.52008219,5.785663795,-0.730958904,42981.5716,453.282,10,16,260.54,-7.7055,6,11.54709042,-5.561978886,43.89285714,453.282,428.082,453.103677,168,1.142857143,1.821428571,2.464285714,3.060680238,1.61221445,558.3448456,20.85300667,14.28210261,16.28210261,12.8776292,8.263920344,11.64680258,6.634611811,9.884469494,4.603825105,7.230738592,3.404590485,5.359297687,0.22,1122914.608,22.89519417,8.392696728,5.09362707,159.3125762,158.8228629,53.35788168,16.34043675,20.85027554,49.26502834,13.27557315,31.47085649,97.44032822,13.57124149,0,260.54,72.21234706,29.99981699,24.78474434,20.25735364,13.69359817,50.34145757,39.07953278,-7.674005072,-0.628557901,-10.98929169,28,11,16,16,10,18,6,-7.7055,88.6693,3,3,1,-6.53
pdb7bop.ent,0.169863014,39.08364384,5.881153297,-0.739452055,43022.6666,453.282,10,16,260.54,-7.7055,6,11.54709042,-5.561978886,43.89285714,453.282,428.082,453.103677,168,1.142857143,1.821428571,2.464285714,3.060680238,1.61221445,558.3448456,20.85300667,14.28210261,16.28210261,12.8776292,8.263920344,11.64680258,6.634611811,9.884469494,4.603825105,7.230738592,3.404590485,5.359297687,0.22,1122914.608,22.89519417,8.392696728,5.09362707,159.3125762,158.8228629,53.35788168,16.34043675,20.85027554,49.26502834,13.27557315,31.47085649,97.44032822,13.57124149,0,260.54,72.21234706,29.99981699,24.78474434,20.25735364,13.69359817,50.34145757,39.07953278,-7.674005072,-0.628557901,-10.98929169,28,11,16,16,10,18,6,-7.7055,88.6693,3,3,1,-6.55
pdb7bop.ent,0.166666667,40.2352957,5.968685341,-0.755107527,43684.3286,453.282,10,16,260.54,-7.7055,6,11.54709042,-5.561978886,43.89285714,453.282,428.082,453.103677,168,1.142857143,1.821428571,2.464285714,3.060680238,1.61221445,558.3448456,20.85300667,14.28210261,16.28210261,12.8776292,8.263920344,11.64680258,6.634611811,9.884469494,4.603825105,7.230738592,3.404590485,5.359297687,0.22,1122914.608,22.89519417,8.392696728,5.09362707,159.3125762,158.8228629,53.35788168,16.34043675,20.85027554,49.26502834,13.27557315,31.47085649,97.44032822,13.57124149,0,260.54,72.21234706,29.99981699,24.78474434,20.25735364,13.69359817,50.34145757,39.07953278,-7.674005072,-0.628557901,-10.98929169,28,11,16,16,10,18,6,-7.7055,88.6693,3,3,1,-6.57
pdb7bop.ent,0.169863014,40.52008219,5.785663795,-0.730958904,42981.5716,453.282,10,16,260.54,-7.7055,6,11.54709042,-5.561978886,43.89285714,453.282,428.082,453.103677,168,1.142857143,1.821428571,2.464285714,3.060680238,1.61221445,558.3448456,20.85300667,14.28210261,16.28210261,12.8776292,8.263920344,11.64680258,6.634611811,9.884469494,4.603825105,7.230738592,3.404590485,5.359297687,0.22,1122914.608,22.89519417,8.392696728,5.09362707,159.3125762,158.8228629,53.35788168,16.34043675,20.85027554,49.26502834,13.27557315,31.47085649,97.44032822,13.57124149,0,260.54,72.21234706,29.99981699,24.78474434,20.25735364,13.69359817,50.34145757,39.07953278,-7.674005072,-0.628557901,-10.98929169,28,11,16,16,10,18,6,-7.7055,88.6693,3,3,1,-6.46
pdb7bop.ent,0.166666667,40.2352957,5.968685341,-0.755107527,43684.3286,453.282,10,16,260.54,-7.7055,6,11.54709042,-5.561978886,43.89285714,453.282,428.082,453.103677,168,1.142857143,1.821428571,2.464285714,3.060680238,1.61221445,558.3448456,20.85300667,14.28210261,16.28210261,12.8776292,8.263920344,11.64680258,6.634611811,9.884469494,4.603825105,7.230738592,3.404590485,5.359297687,0.22,1122914.608,22.89519417,8.392696728,5.09362707,159.3125762,158.8228629,53.35788168,16.34043675,20.85027554,49.26502834,13.27557315,31.47085649,97.44032822,13.57124149,0,260.54,72.21234706,29.99981699,24.78474434,20.25735364,13.69359817,50.34145757,39.07953278,-7.674005072,-0.628557901,-10.98929169,28,11,16,16,10,18,6,-7.7055,88.6693,3,3,1,-6.55
pdb7bop.ent,0.166666667,40.2352957,5.968685341,-0.755107527,43684.3286,453.282,10,16,260.54,-7.7055,6,11.54709042,-5.561978886,43.89285714,453.282,428.082,453.103677,168,1.142857143,1.821428571,2.464285714,3.060680238,1.61221445,558.3448456,20.85300667,14.28210261,16.28210261,12.8776292,8.263920344,11.64680258,6.634611811,9.884469494,4.603825105,7.230738592,3.404590485,5.359297687,0.22,1122914.608,22.89519417,8.392696728,5.09362707,159.3125762,158.8228629,53.35788168,16.34043675,20.85027554,49.26502834,13.27557315,31.47085649,97.44032822,13.57124149,0,260.54,72.21234706,29.99981699,24.78474434,20.25735364,13.69359817,50.34145757,39.07953278,-7.674005072,-0.628557901,-10.98929169,28,11,16,16,10,18,6,-7.7055,88.6693,3,3,1,-6.59
pdb6yv9.ent,0.089855072,29.72814493,8.878150749,-0.077681159,37979.2497,615.423,13,21,339.69,-9.8813,9,12.35448675,-5.89063094,46.82051282,615.423,580.143,615.1565005,232,0.897435897,1.564102564,2.230769231,3.379396058,1.319489365,837.4288618,28.86107836,20.0340981,22.0340981,18.13666667,11.78395053,15.12786747,9.425119187,12.86143828,6.713381304,9.838646906,4.735136403,7.330639486,0.02,253378350.3,31.94474267,12.32511588,6.987698773,221.1061895,220.9289453,78.15118978,16.34043675,20.85027554,79.97092062,19.88245512,31.47085649,150.2858004,22.8318516,0,339.69,109.5251213,55.31933817,29.30849151,15.20739338,23.89818993,46.05371397,78.21748079,-17.81426366,-1.693562908,-11.65375217,39,14,21,21,13,23,9,-9.8813,121.3027,7,7,2,-6.85
pdb6yv9.ent,0.089595376,29.67112717,8.873509026,-0.071965318,38110.4457,615.423,13,21,339.69,-9.8813,9,12.35448675,-5.89063094,46.82051282,615.423,580.143,615.1565005,232,0.897435897,1.564102564,2.230769231,3.379396058,1.319489365,837.4288618,28.86107836,20.0340981,22.0340981,18.13666667,11.78395053,15.12786747,9.425119187,12.86143828,6.713381304,9.838646906,4.735136403,7.330639486,0.02,253378350.3,31.94474267,12.32511588,6.987698773,221.1061895,220.9289453,78.15118978,16.34043675,20.85027554,79.97092062,19.88245512,31.47085649,150.2858004,22.8318516,0,339.69,109.5251213,55.31933817,29.30849151,15.20739338,23.89818993,46.05371397,78.21748079,-17.81426366,-1.693562908,-11.65375217,39,14,21,21,13,23,9,-9.8813,121.3027,7,7,2,-7.22
pdb6y6i.ent,0.122905028,32.54639665,8.628851509,-0.122625698,40704.5397,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.43
pdb6tkv.ent,0.102564103,39.62521368,6.517295265,-0.517094017,53886.4935,453.282,10,16,260.54,-7.7055,6,11.54709042,-5.561978886,43.89285714,453.282,428.082,453.103677,168,1.142857143,1.821428571,2.464285714,3.060680238,1.61221445,558.3448456,20.85300667,14.28210261,16.28210261,12.8776292,8.263920344,11.64680258,6.634611811,9.884469494,4.603825105,7.230738592,3.404590485,5.359297687,0.22,1122914.608,22.89519417,8.392696728,5.09362707,159.3125762,158.8228629,53.35788168,16.34043675,20.85027554,49.26502834,13.27557315,31.47085649,97.44032822,13.57124149,0,260.54,72.21234706,29.99981699,24.78474434,20.25735364,13.69359817,50.34145757,39.07953278,-7.674005072,-0.628557901,-10.98929169,28,11,16,16,10,18,6,-7.7055,88.6693,3,3,1,-6.53
pdb6tkv.ent,0.101545254,40.01214128,6.603349495,-0.511479029,52240.807,453.282,10,16,260.54,-7.7055,6,11.54709042,-5.561978886,43.89285714,453.282,428.082,453.103677,168,1.142857143,1.821428571,2.464285714,3.060680238,1.61221445,558.3448456,20.85300667,14.28210261,16.28210261,12.8776292,8.263920344,11.64680258,6.634611811,9.884469494,4.603825105,7.230738592,3.404590485,5.359297687,0.22,1122914.608,22.89519417,8.392696728,5.09362707,159.3125762,158.8228629,53.35788168,16.34043675,20.85027554,49.26502834,13.27557315,31.47085649,97.44032822,13.57124149,0,260.54,72.21234706,29.99981699,24.78474434,20.25735364,13.69359817,50.34145757,39.07953278,-7.674005072,-0.628557901,-10.98929169,28,11,16,16,10,18,6,-7.7055,88.6693,3,3,1,-6.56
